Last Name,First Name,Date,Event,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Curry,Allan,4/14/2019,VETME,Ref: 1,,,,Ref: 2,,Ref: 2,,Ref: 1,,,,
Curry,Allan,4/15/2019,DV1ME,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Assist: 1,,,,
Curry,Allan,4/15/2019,DV3ME,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Curry,Allan,6/28/2019,DV1ME,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,Video: 1,,,,
Curry,Allan,6/29/2019,D1AWE,Ref: 1,,,,Ref: 1  Video: 1,,,Ref: 1,Ref: 1,,,,
Curry,Allan,6/30/2019,U19ME,Ref: 1,,,Ref: 2,Ref: 1,,,,Video: 1,Video: 1,,,
Curry,Allan,6/30/2019,V50WE,Ref: 1,,,,,,,,,,,,
Curry,Allan,6/30/2019,V70WE,,,,,,,,,,Ref: 1  Assist: 1,Video: 1,,Assist: 1
Curry,Allan,7/1/2019,U16WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,,Video: 1,,,,
Curry,Allan,7/1/2019,VTMWE,,,,,,,,,Ref: 1,Ref: 1,,,
Curry,Allan,7/3/2019,DV2ME,Ref: 2,,,,,,,,,,,,
Curry,Allan,7/3/2019,VTMME,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Curry,Allan,7/3/2019,Y14WE,,,,Ref: 1,,,,,,,,,
Curry,Allan,7/4/2019,DV3WE,Ref: 1,,,,,,,Ref: 1,,,Video: 1,,Ref: 1
Curry,Allan,7/4/2019,Y14ME,Ref: 1,,Ref: 1,Ref: 2,Ref: 2,,,Ref: 1,,,,,
Curry,Allan,7/5/2019,DV3ME,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,Ref: 1,,,,
Curry,Allan,7/5/2019,DV2WE,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 2,,,,,,
Curry,Allan,7/6/2019,Y12ME,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,,,
Curry,Allan,7/6/2019,Y12WE,Ref: 1,,,,,,,,,,,,
Curry,Allan,7/7/2019,Y10ME,Ref: 1,,,,,,,,,,,,
Curry,Olivia,11/9/2018,U20ME,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Curry,Olivia,11/9/2018,U20MS,Ref: 2,,,Ref: 2,Ref: 3,,Ref: 2,Ref: 1,Ref: 1  Assist: 1,Ref: 1,,,
Curry,Olivia,11/11/2018,U17MS,Ref: 2,,,Ref: 5,Ref: 4,,Ref: 2,,,,,,
Curry,Olivia,11/11/2018,Y14WS,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,,Assist: 1,,Ref: 1
Curry,Olivia,11/12/2018,U20WS,Ref: 2,,,Ref: 1,Ref: 8,,,,,,,,
Curry,Olivia,11/12/2018,Y14WF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Curry,Olivia,12/15/2018,V50WE,Ref: 1,,,,,,,Ref: 2,,Ref: 1  Video: 1,Assist: 1,,Ref: 1
Curry,Olivia,12/15/2018,VETWS,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,
Curry,Olivia,2/15/2019,U17MS,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,,Assist: 1
Curry,Olivia,2/15/2019,U20ME,,,,Ref: 2,Ref: 1,,,Ref: 1,,,,,
Curry,Olivia,2/16/2019,U20WS,Ref: 2,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,,
Curry,Olivia,2/17/2019,U20MS,Ref: 2,,,Ref: 5,Ref: 2,,Ref: 2,Ref: 1,,,,,
Curry,Olivia,2/17/2019,JTMWS,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Curry,Olivia,2/18/2019,U17WS,Ref: 3,,,Ref: 2,Ref: 8,,Ref: 4,Ref: 1,Ref: 1  Assist: 1,Assist: 1,Assist: 1,,
Curry,Olivia,3/1/2019,Y12MS,Ref: 1,,,Ref: 2,Ref: 4,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1  Assist: 1,,
Curry,Olivia,3/1/2019,Y12WS,,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1
Curry,Olivia,3/2/2019,DV3WS,Ref: 1,,,,Ref: 1,,Ref: 4,Ref: 2,Ref: 1,Assist: 1,Assist: 1,,Ref: 1
Curry,Olivia,3/2/2019,14TMMS,,,,,,,,Ref: 1,Ref: 1,,Ref: 1,,Ref: 1
Curry,Olivia,3/3/2019,DV3MS,Ref: 1,,,,Ref: 4,,Ref: 2,Ref: 1,,Ref: 1,,,
Curry,Olivia,3/3/2019,Y10ME,Ref: 1,,,,,,Ref: 4,Ref: 3,Ref: 1,Assist: 1,Ref: 1,,
Curry,Olivia,3/4/2019,DV3WE,Ref: 1,,,,Ref: 1,,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1
Curry,Olivia,3/4/2019,Y14MS,Ref: 1,,,Ref: 3,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Curry,Olivia,6/28/2019,U19MS,Ref: 2,,,Ref: 3,Ref: 3,,,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,,
Curry,Olivia,6/29/2019,D1AMS,Ref: 2,,,,Ref: 1,,Ref: 2,,Ref: 1,,,,Ref: 1
Curry,Olivia,6/29/2019,U19WS,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,,,,,,
Curry,Olivia,6/30/2019,DV1MS,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Assist: 1,Assist: 1,,,
Curry,Olivia,6/30/2019,V50MS,Ref: 1,,,,,,Ref: 2,Ref: 2,Ref: 1,Assist: 1,Ref: 1,,Assist: 1
Curry,Olivia,7/1/2019,U16MS,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,,
Curry,Olivia,7/1/2019,DV1WS,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,,,,
Curry,Olivia,7/3/2019,U16MF,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Curry,Olivia,7/3/2019,U16WS,Ref: 2,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Curry,Olivia,7/4/2019,DV3MS,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,
Curry,Olivia,7/5/2019,Y14WS,Ref: 2,,,Ref: 6,Ref: 3  Video: 1,,Ref: 1,Ref: 2,,Ref: 1,Assist: 1,,Assist: 1
Curry,Olivia,7/6/2019,DV3WS,Ref: 1,,,,Ref: 2,,Video: 1,Ref: 1,,Ref: 1,,,Ref: 1
Curry,Olivia,7/6/2019,Y12MS,Ref: 2,,,Ref: 5,Ref: 3,,Ref: 2,,,Assist: 1,,,
Curry,Olivia,7/7/2019,Y10MS,,,,,Ref: 2,,Ref: 1,Ref: 1,,Ref: 1,,,Assist: 1
Curry,Olivia,7/7/2019,Y12WS,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,,Ref: 1,,,Ref: 1
Curry,Allan,12/14/2018,DV1ME,Ref: 1,,,Ref: 1,,,,,,,,,
Curry,Allan,12/17/2018,DV1WE,,Ref: 1,,,,,,,,,,,
Curry,Allan,12/14/2018,DV2WE,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,,,,
Curry,Allan,12/17/2018,STMME,,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
Curry,Allan,12/16/2018,V60ME,Ref: 1,,,,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Assist: 1
Curry,Allan,12/16/2018,VETWE,Ref: 1,,,,,,Ref: 2,Ref: 2,,,,,
Curry,Allan,1/4/2019,DV1WE,Ref: 1,,,,Ref: 1,,,,,,,,
Curry,Allan,1/4/2019,U20ME,Ref: 1,,,Ref: 3,,,Ref: 2,,,,,,
Curry,Allan,1/5/2019,DV1WE,,Ref: 1,,,,Ref: 3,Ref: 2,,Ref: 1,Assist: 1,Assist: 1,,
Curry,Allan,1/5/2019,STMME,,,,,,,Ref: 1,Ref: 1,,,,,
Curry,Allan,1/6/2019,DV1ME,Ref: 1,,,Ref: 1,Ref: 2,,,,,,,,
Curry,Allan,1/6/2019,U20WE,Ref: 1,,,,Ref: 1,,Ref: 1,,Assist: 1,,,,
Curry,Allan,1/7/2019,DV1ME,,Ref: 1,,,,Ref: 3,Ref: 3,Ref: 1,,,,,
Curry,Allan,1/7/2019,D1AME,Ref: 1,,,,Ref: 2,,,,,,,,
Curry,Olivia,11/10/2018,U17WS,Ref: 1,,,Ref: 1,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,,,,
Curry,Olivia,11/10/2018,Y14MS,Ref: 2,,,Ref: 1,Ref: 7,,Ref: 3,Ref: 3,,Ref: 1,,,Assist: 1
Curry,Olivia,12/17/2018,DV1WS,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,Assist: 1
Curry,Olivia,12/17/2018,DV2MS,,,,,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,Assist: 1
Curry,Olivia,12/14/2018,DV2WS,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Curry,Olivia,12/16/2018,V40ME,,,,,,,,,,,Assist: 1,,
Curry,Olivia,12/14/2018,V40MS,,,,,,,,,,Ref: 1  Video: 1,Ref: 1,,
Curry,Olivia,12/14/2018,V60MS,,,,,,,,,,Assist: 2,Assist: 1,,Assist: 1
Curry,Olivia,12/16/2018,V80ME,,,,,,,,,,Ref: 1  Video: 1,Assist: 1,,
Curry,Olivia,12/16/2018,VETWE,Ref: 1,,,,,,Ref: 2,,,Ref: 1,Ref: 1  Assist: 1,,Ref: 1
Curtis,Leo,10/12/2018,CHRME,Ref: 1,,,,,,,,,Ref: 1,Ref: 1,,Video: 1
Curtis,Leo,10/12/2018,CHRWE,Ref: 1,,,,,,,,,,,,Ref: 1
Curtis,Leo,10/13/2018,DV1ME,,Ref: 1,,Ref: 2,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Curtis,Leo,10/14/2018,DV2WE,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 2,,,,,
Curtis,Leo,11/9/2018,U20ME,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Assist: 1,Ref: 1,,,
Curtis,Leo,11/9/2018,U20MS,,,,Ref: 1,Ref: 3,,Ref: 1,,,,,,
Curtis,Leo,11/11/2018,U17ME,Ref: 1,,,Ref: 3,Ref: 3,,,Ref: 1,,,,,
Curtis,Leo,11/11/2018,U17WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,,Assist: 1,Video: 1,,,
Curtis,Leo,11/12/2018,Y14ME,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,Assist: 1
Curtis,Leo,12/15/2018,D1AME,Ref: 1,,,,Ref: 1,,Ref: 2,,Ref: 1,,,,
Curtis,Leo,12/14/2018,DV1ME,Ref: 1,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,,
Curtis,Leo,12/15/2018,V60WE,,,,,,,,Ref: 1,,Assist: 1,Video: 1,,
Curtis,Leo,2/15/2019,U20ME,Ref: 1,,,Ref: 3,Ref: 1,,,Ref: 1,Ref: 1,Assist: 1,,,Assist: 1
Curtis,Leo,2/16/2019,JTMME,,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,
Curtis,Leo,2/17/2019,U17ME,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,,,,
Curtis,Leo,2/17/2019,JTMWE,,,,,,,Ref: 1,Ref: 1,,,Ref: 1,,
Curtis,Leo,2/18/2019,U17WE,Ref: 2,,,Ref: 3,Ref: 2,,Ref: 3,,Ref: 1  Assist: 1,Ref: 1,,,
Curtis,Leo,3/1/2019,Y10WE,Ref: 1,,,,,,,,,Video: 1,Ref: 1,,
Curtis,Leo,3/1/2019,14TMWE,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Curtis,Leo,3/2/2019,Y12WE,,,,,,,,,,,Video: 1,,
Curtis,Leo,3/2/2019,Y14ME,Ref: 1,,,,,,,,,Video: 1,,,Video: 1
Curtis,Leo,3/2/2019,14TMWF,,,,,,,,,,,,Ref: 1,
Curtis,Leo,3/3/2019,Y10ME,Ref: 1,,,,,,,,,Video: 1,Video: 1,,
Curtis,Leo,3/3/2019,Y14MF,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,,,,,,
Curtis,Leo,3/4/2019,DV3MF,Ref: 1,,,,,,,,,Assist: 1,Ref: 1,,
Curtis,Leo,3/4/2019,Y12ME,Ref: 1,,,,,,,,,,,,
Curtis,Leo,4/12/2019,CHRME,,,,,,,,,,,Ref: 1  Video: 1,,Ref: 1
Curtis,Leo,4/12/2019,CHRWE,,,,,,,,,,,Ref: 2,,
Curtis,Leo,4/13/2019,V50ME,Ref: 1,,,,,,Ref: 1,,,Video: 1,,,Video: 1
Curtis,Leo,4/13/2019,V60ME,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 2,Assist: 1,Assist: 1,,
Curtis,Leo,4/14/2019,CHRMS,Ref: 1,,,,,,,,,,Ref: 1,,Video: 1
Curtis,Leo,4/14/2019,DV3WE,Ref: 1,,,,,,Ref: 1,Ref: 1,,,,,
Curtis,Leo,4/15/2019,DV1ME,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Curtis,Leo,4/15/2019,DV2WE,Ref: 1,,,,,,Ref: 2,Ref: 1,,,Video: 1,,
Curtis,Leo,6/28/2019,DV1ME,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Curtis,Leo,6/28/2019,U19WE,Ref: 1,,,,,,,,,,,,
Curtis,Leo,6/29/2019,D1AWE,Ref: 1,,,,,,Ref: 2,Ref: 1,,,Video: 1,,
Curtis,Leo,6/29/2019,STMME,,,,,,,,,Ref: 1,,,,
Curtis,Leo,6/30/2019,DV1WE,Ref: 1,,,,Ref: 2,,Ref: 1,,Video: 1,Ref: 1,Assist: 1,,
Curtis,Leo,6/30/2019,U19ME,Ref: 1,,Ref: 1,Ref: 3,Ref: 1,,,Ref: 1,Video: 1,,,,Ref: 1
Curtis,Leo,7/1/2019,D1AME,,,,Ref: 1,Ref: 2,,,Ref: 1,Ref: 1,Video: 1,Assist: 1,,
Curtis,Leo,7/2/2019,U16ME,Ref: 1,,,Ref: 2,Ref: 2,,,,Video: 2,,,,
Curtis,Leo,7/2/2019,V70ME,Ref: 1,,,,,,,,,Video: 1  Assist: 1,Video: 1,,Video: 1
Curtis,Leo,7/4/2019,DV3WE,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,,,,,
Curtis,Leo,7/4/2019,Y14ME,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Curtis,Leo,7/5/2019,DV3ME,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Curtis,Leo,7/5/2019,DV2WE,Ref: 1,,,,Ref: 4,,Ref: 1,,,Ref: 1,,,
Curtis,Leo,7/6/2019,DV3WS,,,,,Ref: 2,,Ref: 1,,,,,,
Curtis,Leo,7/6/2019,Y10WS,Ref: 1,,,,Ref: 2,,Ref: 2,,Ref: 1,,Assist: 1,,
Curtis,Leo,7/6/2019,Y12MS,Ref: 2,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Curtis,Leo,7/7/2019,Y10ME,Ref: 1,,,,Ref: 1,,,Ref: 1,,Video: 1  Assist: 1,,,
Curtis,Tyler,7/2/2019,U16ME,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Curtis,Tyler,7/2/2019,V70ME,Ref: 1,,,,,,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,Assist: 1
Curtis,Tyler,7/3/2019,DV2ME,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 1,Ref: 1,,,,,
Curtis,Tyler,7/3/2019,Y14WE,,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,,,,
Curtis,Tyler,7/4/2019,DV3WE,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Curtis,Tyler,7/4/2019,Y14ME,Ref: 1,,,Ref: 4,Ref: 3,,Ref: 1,,,,,,
Curtis,Tyler,7/5/2019,DV3ME,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Curtis,Tyler,7/5/2019,DV2WE,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,,,,,
Curtis,Tyler,7/6/2019,Y12ME,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,Assist: 1
Curtis,Tyler,7/6/2019,Y12WE,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Curtis,Tyler,7/7/2019,Y10ME,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,,Ref: 1,,
Curtis,William,10/12/2018,U17WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,Ref: 1,Assist: 1,,,
Curtis,William,10/14/2018,DV2MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Curtis,William,11/9/2018,U20WE,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Curtis,William,11/9/2018,Y14MF,Ref: 1,,,,Ref: 3,,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,,
Curtis,William,11/11/2018,U17WF,Ref: 2,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Video: 1,Assist: 1,,
Curtis,William,11/12/2018,U17MF,Ref: 1,,,Ref: 2,Ref: 3,,,Ref: 1,Ref: 1  Assist: 1,Assist: 1,Assist: 1,,Assist: 1
Curtis,William,12/15/2018,DV1WF,Ref: 1,,,,Ref: 2,,,,Assist: 1,,,,
Curtis,William,12/15/2018,V50MF,Ref: 1,,,,,,,Ref: 3,Ref: 1,Video: 1,,,Assist: 1
Curtis,William,2/15/2019,U17WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,,,
Curtis,William,2/15/2019,U20ME,Ref: 1,,,Ref: 2,,,Ref: 1,Ref: 1,,,,,
Curtis,William,2/16/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 2,,,,Ref: 1  Assist: 1,Assist: 1,,,
Curtis,William,2/17/2019,JTMMF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Curtis,William,2/17/2019,U20WF,,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,Video: 1,Assist: 1,,
Curtis,William,2/18/2019,U17MF,Ref: 2,,,Ref: 5,Ref: 2,,Ref: 3,,Assist: 1,,Assist: 1,,
Curtis,William,4/12/2019,DV2WF,Ref: 1,,,,,,Ref: 2,Ref: 2,,Ref: 1,Assist: 1,,Ref: 1
Curtis,William,4/12/2019,V70MF,,,,,,,,,,,Assist: 1,,Assist: 1
Curtis,William,4/13/2019,V50WF,Ref: 1,,,,,,,Ref: 1,Ref: 1,Ref: 1  Video: 1,Assist: 1,,Ref: 1
Curtis,William,4/14/2019,DV3MF,Ref: 1,,,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,
Curtis,William,4/15/2019,DV1WF,Ref: 1,,,,,,Ref: 2,Ref: 1,Assist: 1,Assist: 1,,,
Curtis,William,4/15/2019,DV2MF,,,,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,Ref: 1
Curtis,William,4/15/2019,DV3WF,,,,,,,,Ref: 1,,,,,
Curtis,William,6/28/2019,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 2,,Assist: 1,,,,
Curtis,William,6/29/2019,U19MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 2,,,,,,
Curtis,William,6/29/2019,STMWF,,,,,,,,,Ref: 1,Ref: 1,,Ref: 1,
Curtis,William,6/30/2019,U19ME,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,Ref: 1,,,
Curtis,William,6/30/2019,U19WF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,,,,,
Curtis,William,7/1/2019,D1AMF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Curtis,William,7/1/2019,D1AWF,Ref: 1,,,,,,Ref: 1,Ref: 1,,,,,
Curtis,William,7/2/2019,U16WF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,Assist: 1,Assist: 1,,,
Curtis,William,7/2/2019,DV1MF,Ref: 1,,,,Ref: 3,,,Ref: 1,Assist: 1,,,,
Curtis,William,7/3/2019,U16MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Assist: 1,,Ref: 1,,Assist: 1
Curtis,William,7/3/2019,DV2WF,Ref: 1,,,Ref: 1,Ref: 3,,,Ref: 1,Ref: 1,Ref: 1,,,
Curtis,William,7/4/2019,Y14WF,Ref: 1,,,,,,,,,Ref: 1,,,Ref: 1
Curtis,William,7/5/2019,Y14MF,Ref: 1,,Ref: 1,Ref: 3,Ref: 3,,,Ref: 1,,,Ref: 1,,Assist: 1
Curtis,William,7/7/2019,Y12MF,Ref: 1,,Ref: 1,Ref: 3,Ref: 1,,,Ref: 1,Ref: 1,Video: 1,,,
Curtis,Leo,10/12/2018,DV1WE,,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Curtis,Leo,10/15/2018,U17ME,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,,
Curtis,Leo,10/15/2018,U17WE,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,Video: 1,,,,
Curtis,Leo,11/10/2018,Y14WE,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,
Curtis,Leo,12/16/2018,DV1WE,Ref: 1,Ref: 1,,,,,,,,,,,
Curtis,Leo,12/17/2018,DV2ME,Ref: 1,,,,,,Ref: 2,,Ref: 1,,Video: 1,,
Curtis,Leo,12/14/2018,DV2WE,Ref: 1,,,,,,Ref: 2,,,,,,
Curtis,Leo,12/17/2018,STMME,,,,,,,,,Ref: 1,,,,
Curtis,Leo,12/16/2018,V60ME,Ref: 1,,,,,,Ref: 2,Ref: 3,,Video: 1,,,
Curtis,Leo,1/4/2019,U20ME,Ref: 1,,,Ref: 3,Ref: 3,,Ref: 1,Ref: 1,Assist: 1,Video: 1,,,
Curtis,Leo,1/5/2019,STMME,,,,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Curtis,Leo,1/6/2019,CHRME,Ref: 1,Ref: 1,,,,,,,Ref: 1,Ref: 1,,,
Curtis,Leo,1/6/2019,CHRWE,Ref: 1,,,,,,,,,Ref: 1,Ref: 1,,Assist: 1
Curtis,Leo,1/6/2019,DV1ME,,,,Ref: 1,Ref: 1,,,,,,,,
Curtis,Leo,1/7/2019,DV1ME,,Ref: 1,,,,Ref: 4,Ref: 2,Ref: 1,,,,,
Curtis,Leo,1/7/2019,D1AME,Ref: 1,,,,Ref: 1,,,,Ref: 1,,Assist: 1,,
Curtis,William,10/13/2018,DV2WF,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Assist: 1
Curtis,William,10/13/2018,U17MF,Ref: 1,,,,,,,,,,,,
Curtis,William,10/15/2018,DV1MF,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Curtis,William,10/15/2018,U17ME,Ref: 1,,,,,,,,,,,,
Curtis,William,11/10/2018,U20MF,Ref: 1,,,Ref: 4,Ref: 1,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,,,,
Curtis,William,11/10/2018,U20WF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Assist: 1,,,,
Curtis,William,12/17/2018,DV1MF,Ref: 1,,,,Ref: 2,,Ref: 2,,Assist: 1,,,,
Curtis,William,12/14/2018,DV2MF,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,,Assist: 1,,
Curtis,William,12/16/2018,DV2WF,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Curtis,William,12/14/2018,V40WF,Ref: 1,,,,,,,,Ref: 2,Ref: 1,Ref: 1  Video: 1,,Assist: 1
Curtis,William,12/16/2018,VETMF,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,,Assist: 1,,
Curtis,William,1/4/2019,DV1WE,Ref: 1,,,,Ref: 1,,,,,,,,
Curtis,William,1/4/2019,U20MF,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,,,,,,
Curtis,William,1/5/2019,DV1MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Curtis,William,1/5/2019,U20WF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,,,,
Curtis,William,1/6/2019,DV1ME,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Curtis,William,1/6/2019,U20WE,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,Assist: 1,,,,
Curtis,William,1/7/2019,DV1WF,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Decesaris,Charles,3/1/2019,Y12MS,Ref: 1,,,Ref: 1,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,,,,
Decesaris,Charles,3/1/2019,Y12WS,Ref: 1,,,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,
Decesaris,Charles,3/2/2019,Y10MS,Ref: 1,,,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,
Decesaris,Charles,3/2/2019,Y12WE,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 2,,Ref: 1,,,
Decesaris,Charles,3/3/2019,DV3MS,,,,,Ref: 3,,Ref: 3,,,Ref: 1,Assist: 1,,
Decesaris,Charles,3/3/2019,Y14WE,Ref: 1,,,,,,,,,,,,
Decesaris,Charles,3/3/2019,Y14WS,Ref: 2,,,Ref: 2,Ref: 5,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1  Assist: 1,,
Decesaris,Charles,3/4/2019,Y14MS,Ref: 2,,,Ref: 4,Ref: 4,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,
Schwarz,Laura,10/12/2018,U17MS,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,,,,,
Schwarz,Laura,10/14/2018,DV1MS,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 1,Ref: 1,Video: 2,Video: 1,Video: 1,,
Schwarz,Laura,10/15/2018,U17WS,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Video: 1,Ref: 1,,,Video: 1
Schwarz,Laura,12/16/2018,DV1MS,Ref: 1,,,,Ref: 2,,,Ref: 2,Ref: 1,Video: 1,Video: 1,,Ref: 1
Schwarz,Laura,12/17/2018,DV1WS,,,,,,,,,Ref: 1,Video: 1,Video: 1,,Video: 1
